sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0334	1	lib4	22M5VMLT4	ILLUMINA	3	MJV_2024_2	MJV_2024_2-lib4-3	data/fastqs/lib4/MJV_2024_2_1.fq.gz	data/fastqs/lib4/MJV_2024_2_2.fq.gz	1444896.563	1468381.188
s0335	1	lib4	22M5VMLT4	ILLUMINA	3	MJV_2024_3	MJV_2024_3-lib4-3	data/fastqs/lib4/MJV_2024_3_1.fq.gz	data/fastqs/lib4/MJV_2024_3_2.fq.gz	1509426.955	1522465.195
s0336	1	lib3	22HVG3LT4	ILLUMINA	7	MJV_MN_2023_01	MJV_MN_2023_01-lib3-7	data/fastqs/lib3/MJV_MN_2023_01_1.fq.gz	data/fastqs/lib3/MJV_MN_2023_01_2.fq.gz	1415622.284	1377357.699
s0337	1	lib2	22HM5LLT4	ILLUMINA	4	MKW_CALVET_2023_01	MKW_CALVET_2023_01-lib2-4	data/fastqs/lib2/MKW_CALVET_2023_01_1.fq.gz	data/fastqs/lib2/MKW_CALVET_2023_01_2.fq.gz	1662993.979	1650945.007
s0338	1	lib2	22HM5LLT4	ILLUMINA	4	MKW_CALVET_2023_02	MKW_CALVET_2023_02-lib2-4	data/fastqs/lib2/MKW_CALVET_2023_02_1.fq.gz	data/fastqs/lib2/MKW_CALVET_2023_02_2.fq.gz	1826507.094	1804583.853
s0339	1	lib2	22HM5LLT4	ILLUMINA	4	MKW_CALVET_2023_03	MKW_CALVET_2023_03-lib2-4	data/fastqs/lib2/MKW_CALVET_2023_03_1.fq.gz	data/fastqs/lib2/MKW_CALVET_2023_03_2.fq.gz	1587250.455	1573777.407
s0340	1	lib2	22HM5LLT4	ILLUMINA	4	MKW_CALVET_2023_04	MKW_CALVET_2023_04-lib2-4	data/fastqs/lib2/MKW_CALVET_2023_04_1.fq.gz	data/fastqs/lib2/MKW_CALVET_2023_04_2.fq.gz	1671639.379	1643418.23
s0341	1	lib3	22HVG3LT4	ILLUMINA	7	MKW_CALVET_2023_05	MKW_CALVET_2023_05-lib3-7	data/fastqs/lib3/MKW_CALVET_2023_05_1.fq.gz	data/fastqs/lib3/MKW_CALVET_2023_05_2.fq.gz	1478251.784	1446491.915
s0342	1	lib3	22HVG3LT4	ILLUMINA	7	MKW_CALVET_2023_06	MKW_CALVET_2023_06-lib3-7	data/fastqs/lib3/MKW_CALVET_2023_06_1.fq.gz	data/fastqs/lib3/MKW_CALVET_2023_06_2.fq.gz	1628204.08	1585420.1
s0343	1	lib4	22M5VMLT4	ILLUMINA	3	MKW_CALVET_2023_07	MKW_CALVET_2023_07-lib4-3	data/fastqs/lib4/MKW_CALVET_2023_07_1.fq.gz	data/fastqs/lib4/MKW_CALVET_2023_07_2.fq.gz	1576220.35	1656894.996
s0344	1	lib3	22HVG3LT4	ILLUMINA	7	MKW_CALVET_2023_08	MKW_CALVET_2023_08-lib3-7	data/fastqs/lib3/MKW_CALVET_2023_08_1.fq.gz	data/fastqs/lib3/MKW_CALVET_2023_08_2.fq.gz	1310256.428	1286641.231
s0345	1	lib4	22M5VMLT4	ILLUMINA	3	MKW_CALVET_2023_12	MKW_CALVET_2023_12-lib4-3	data/fastqs/lib4/MKW_CALVET_2023_12_1.fq.gz	data/fastqs/lib4/MKW_CALVET_2023_12_2.fq.gz	2033549.536	2025480.179
s0346	1	lib4	22M5VMLT4	ILLUMINA	3	MKW_CALVET_2023_20	MKW_CALVET_2023_20-lib4-3	data/fastqs/lib4/MKW_CALVET_2023_20_1.fq.gz	data/fastqs/lib4/MKW_CALVET_2023_20_2.fq.gz	1955089.662	2041560.263
s0347	1	lib5	22T3TYLT4	ILLUMINA	6	MKW_CALVET_2024_04	MKW_CALVET_2024_04-lib5-6	data/fastqs/lib5/MKW_CALVET_2024_04_1.fq.gz	data/fastqs/lib5/MKW_CALVET_2024_04_2.fq.gz	2889430.358	2937121.598
s0348	1	lib3	22HVG3LT4	ILLUMINA	7	MKW_MMOJAI_2023_01	MKW_MMOJAI_2023_01-lib3-7	data/fastqs/lib3/MKW_MMOJAI_2023_01_1.fq.gz	data/fastqs/lib3/MKW_MMOJAI_2023_01_2.fq.gz	1270037.176	1243935.773
s0349	1	lib2	22HM5LLT4	ILLUMINA	4	ML_FC_01	ML_FC_01-lib2-4	data/fastqs/lib2/ML_FC_01_1.fq.gz	data/fastqs/lib2/ML_FC_01_2.fq.gz	1853933.138	1828905.351
s0350	1	lib3	22HVG3LT4	ILLUMINA	7	ML_FC_02	ML_FC_02-lib3-7	data/fastqs/lib3/ML_FC_02_1.fq.gz	data/fastqs/lib3/ML_FC_02_2.fq.gz	1293451.883	1245201.658
s0351	1	lib3	22HVG3LT4	ILLUMINA	7	ML_FC_03	ML_FC_03-lib3-7	data/fastqs/lib3/ML_FC_03_1.fq.gz	data/fastqs/lib3/ML_FC_03_2.fq.gz	1475534.589	1447746.629
s0352	1	lib1	HCVC5DSX7	ILLUMINA	3	MM_SUR_2022_01	MM_SUR_2022_01-lib1-3	data/fastqs/lib1/MM_SUR_2022_01_1.fq.gz	data/fastqs/lib1/MM_SUR_2022_01_2.fq.gz	1333511.23	1421005.263
s0353	1	lib1	HCVC5DSX7	ILLUMINA	3	MM_SUR_2022_02	MM_SUR_2022_02-lib1-3	data/fastqs/lib1/MM_SUR_2022_02_1.fq.gz	data/fastqs/lib1/MM_SUR_2022_02_2.fq.gz	1482938.179	1596932.33
s0354	1	lib1	HCVC5DSX7	ILLUMINA	3	MM_SUR_2022_03	MM_SUR_2022_03-lib1-3	data/fastqs/lib1/MM_SUR_2022_03_1.fq.gz	data/fastqs/lib1/MM_SUR_2022_03_2.fq.gz	1332341.194	1436594.154
s0355	1	lib1	HCVC5DSX7	ILLUMINA	3	MM_SUR_2022_04	MM_SUR_2022_04-lib1-3	data/fastqs/lib1/MM_SUR_2022_04_1.fq.gz	data/fastqs/lib1/MM_SUR_2022_04_2.fq.gz	1363553.826	1427077.547
s0356	1	lib1	HCVC5DSX7	ILLUMINA	3	MM_SUR_2022_05	MM_SUR_2022_05-lib1-3	data/fastqs/lib1/MM_SUR_2022_05_1.fq.gz	data/fastqs/lib1/MM_SUR_2022_05_2.fq.gz	1624633.196	1517058.074
s0357	1	lib1	HCVC5DSX7	ILLUMINA	3	MM_SUR_2022_06	MM_SUR_2022_06-lib1-3	data/fastqs/lib1/MM_SUR_2022_06_1.fq.gz	data/fastqs/lib1/MM_SUR_2022_06_2.fq.gz	1380408.959	1368583.557
s0358	1	lib1	HCVC5DSX7	ILLUMINA	3	MM_SUR_2022_07	MM_SUR_2022_07-lib1-3	data/fastqs/lib1/MM_SUR_2022_07_1.fq.gz	data/fastqs/lib1/MM_SUR_2022_07_2.fq.gz	1325360.913	1416836.93
s0359	1	lib1	HCVC5DSX7	ILLUMINA	3	MM_SUR_2022_08	MM_SUR_2022_08-lib1-3	data/fastqs/lib1/MM_SUR_2022_08_1.fq.gz	data/fastqs/lib1/MM_SUR_2022_08_2.fq.gz	1189696.892	1232925.369
s0360	1	lib1	HCVC5DSX7	ILLUMINA	3	MM_SUR_2022_09	MM_SUR_2022_09-lib1-3	data/fastqs/lib1/MM_SUR_2022_09_1.fq.gz	data/fastqs/lib1/MM_SUR_2022_09_2.fq.gz	1408189.573	1476624.032
s0361	1	lib1	HCVC5DSX7	ILLUMINA	3	MM_SUR_2022_10	MM_SUR_2022_10-lib1-3	data/fastqs/lib1/MM_SUR_2022_10_1.fq.gz	data/fastqs/lib1/MM_SUR_2022_10_2.fq.gz	1606002.371	1577492.748
s0362	1	lib4	22M5VMLT4	ILLUMINA	3	MOR_2022_1	MOR_2022_1-lib4-3	data/fastqs/lib4/MOR_2022_1_1.fq.gz	data/fastqs/lib4/MOR_2022_1_2.fq.gz	844049.801	852074.398
s0363	1	lib2	22HM5LLT4	ILLUMINA	4	MOR_2022_2	MOR_2022_2-lib2-4	data/fastqs/lib2/MOR_2022_2_1.fq.gz	data/fastqs/lib2/MOR_2022_2_2.fq.gz	1564398.787	1544363.629
s0364	1	lib3	22HVG3LT4	ILLUMINA	7	MOR_2022_3	MOR_2022_3-lib3-7	data/fastqs/lib3/MOR_2022_3_1.fq.gz	data/fastqs/lib3/MOR_2022_3_2.fq.gz	1457654.339	1444411.06
s0365	1	lib5	22T3TYLT4	ILLUMINA	6	MOR_2024_4	MOR_2024_4-lib5-6	data/fastqs/intralib_reps/MOR_2024_4_1.fq.gz	data/fastqs/intralib_reps/MOR_2024_4_2.fq.gz	2463397.515	2482903.584
s0365	2	lib5	22T3TYLT4	ILLUMINA	6	MOR_2024_4	MOR_2024_4-lib5-6	data/fastqs/lib5/MOR_2024_4_1.fq.gz	data/fastqs/lib5/MOR_2024_4_2.fq.gz	3495996.969	3539577.509
s0366	1	lib1	HCVC5DSX7	ILLUMINA	3	MTH_MPG_2020_3	MTH_MPG_2020_3-lib1-3	data/fastqs/lib1/MTH_MPG_2020_3_1.fq.gz	data/fastqs/lib1/MTH_MPG_2020_3_2.fq.gz	1326768.366	1409034.841
s0367	1	lib1	HCVC5DSX7	ILLUMINA	3	MTU000000063	MTU000000063-lib1-3	data/fastqs/lib1/MTU000000063_1.fq.gz	data/fastqs/lib1/MTU000000063_2.fq.gz	1220775.842	1287260.245
s0368	1	lib3	22HVG3LT4	ILLUMINA	7	MTU000000064	MTU000000064-lib3-7	data/fastqs/lib3/MTU000000064_1.fq.gz	data/fastqs/lib3/MTU000000064_2.fq.gz	1001850.835	993510.792
s0369	1	lib5	22T3TYLT4	ILLUMINA	6	MTU000000066	MTU000000066-lib5-6	data/fastqs/lib5/MTU000000066_1.fq.gz	data/fastqs/lib5/MTU000000066_2.fq.gz	2606855.875	2585380.112
s0370	1	lib2	22HM5LLT4	ILLUMINA	4	MTU000000074	MTU000000074-lib2-4	data/fastqs/lib2/MTU000000074_1.fq.gz	data/fastqs/lib2/MTU000000074_2.fq.gz	1406894.161	1376730.795
s0371	1	lib2	22HM5LLT4	ILLUMINA	4	MW_BCPUD_2023_01	MW_BCPUD_2023_01-lib2-4	data/fastqs/lib2/MW_BCPUD_2023_01_1.fq.gz	data/fastqs/lib2/MW_BCPUD_2023_01_2.fq.gz	1789586.186	1759759.565
s0372	1	lib2	22HM5LLT4	ILLUMINA	4	MW_BCPUD_2023_02	MW_BCPUD_2023_02-lib2-4	data/fastqs/lib2/MW_BCPUD_2023_02_1.fq.gz	data/fastqs/lib2/MW_BCPUD_2023_02_2.fq.gz	2025675.55	2036046.443
s0373	1	lib2	22HM5LLT4	ILLUMINA	4	MW_BCPUD_2023_03	MW_BCPUD_2023_03-lib2-4	data/fastqs/lib2/MW_BCPUD_2023_03_1.fq.gz	data/fastqs/lib2/MW_BCPUD_2023_03_2.fq.gz	1477517.983	1453080.322
s0374	1	lib2	22HM5LLT4	ILLUMINA	4	MW_BCPUD_2023_04	MW_BCPUD_2023_04-lib2-4	data/fastqs/lib2/MW_BCPUD_2023_04_1.fq.gz	data/fastqs/lib2/MW_BCPUD_2023_04_2.fq.gz	1797180.899	1776940.157
s0375	1	lib2	22HM5LLT4	ILLUMINA	4	MW_BCPUD_2023_05	MW_BCPUD_2023_05-lib2-4	data/fastqs/lib2/MW_BCPUD_2023_05_1.fq.gz	data/fastqs/lib2/MW_BCPUD_2023_05_2.fq.gz	1584640.479	1599014.009
s0376	1	lib3	22HVG3LT4	ILLUMINA	7	MW_BCPUD_2023_06	MW_BCPUD_2023_06-lib3-7	data/fastqs/lib3/MW_BCPUD_2023_06_1.fq.gz	data/fastqs/lib3/MW_BCPUD_2023_06_2.fq.gz	1652441.594	1617529.281
s0377	1	lib3	22HVG3LT4	ILLUMINA	7	MW_BCPUD_2023_07	MW_BCPUD_2023_07-lib3-7	data/fastqs/lib3/MW_BCPUD_2023_07_1.fq.gz	data/fastqs/lib3/MW_BCPUD_2023_07_2.fq.gz	1240773.452	1215722.232
s0378	1	lib3	22HVG3LT4	ILLUMINA	7	MW_BCPUD_2023_09	MW_BCPUD_2023_09-lib3-7	data/fastqs/lib3/MW_BCPUD_2023_09_1.fq.gz	data/fastqs/lib3/MW_BCPUD_2023_09_2.fq.gz	1655258.043	1664585.273
s0379	1	lib3	22HVG3LT4	ILLUMINA	7	MW_BCPUD_2023_10	MW_BCPUD_2023_10-lib3-7	data/fastqs/lib3/MW_BCPUD_2023_10_1.fq.gz	data/fastqs/lib3/MW_BCPUD_2023_10_2.fq.gz	1504220.032	1495583.677
s0380	1	lib4	22M5VMLT4	ILLUMINA	3	MW_BCPUD_2023_12	MW_BCPUD_2023_12-lib4-3	data/fastqs/lib4/MW_BCPUD_2023_12_1.fq.gz	data/fastqs/lib4/MW_BCPUD_2023_12_2.fq.gz	1385659.719	1405724.235
s0381	1	lib2	22HM5LLT4	ILLUMINA	4	MW_FC_01	MW_FC_01-lib2-4	data/fastqs/intralib_reps/MW_FC_01_1.fq.gz	data/fastqs/intralib_reps/MW_FC_01_2.fq.gz	1200220.879	1188998.731
s0381	2	lib2	22HM5LLT4	ILLUMINA	4	MW_FC_01	MW_FC_01-lib2-4	data/fastqs/lib2/MW_FC_01_1.fq.gz	data/fastqs/lib2/MW_FC_01_2.fq.gz	1405739.856	1388547.271
s0382	1	lib2	22HM5LLT4	ILLUMINA	4	MW_FC_02	MW_FC_02-lib2-4	data/fastqs/lib2/MW_FC_02_1.fq.gz	data/fastqs/lib2/MW_FC_02_2.fq.gz	1470391.368	1445887.227
s0383	1	lib2	22HM5LLT4	ILLUMINA	4	MW_FC_03	MW_FC_03-lib2-4	data/fastqs/lib2/MW_FC_03_1.fq.gz	data/fastqs/lib2/MW_FC_03_2.fq.gz	1201137.307	1185371.441
s0384	1	lib2	22HM5LLT4	ILLUMINA	4	MW_FC_04	MW_FC_04-lib2-4	data/fastqs/lib2/MW_FC_04_1.fq.gz	data/fastqs/lib2/MW_FC_04_2.fq.gz	1377370.75	1361428.13
s0385	1	lib2	22HM5LLT4	ILLUMINA	4	MW_FC_05	MW_FC_05-lib2-4	data/fastqs/lib2/MW_FC_05_1.fq.gz	data/fastqs/lib2/MW_FC_05_2.fq.gz	1843041.827	1790664.295
s0386	1	lib2	22HM5LLT4	ILLUMINA	4	MW_FC_06	MW_FC_06-lib2-4	data/fastqs/lib2/MW_FC_06_1.fq.gz	data/fastqs/lib2/MW_FC_06_2.fq.gz	1840111.271	1798703.895
s0387	1	lib2	22HM5LLT4	ILLUMINA	4	MW_FC_07	MW_FC_07-lib2-4	data/fastqs/lib2/MW_FC_07_1.fq.gz	data/fastqs/lib2/MW_FC_07_2.fq.gz	1695426.118	1682549.158
s0388	1	lib2	22HM5LLT4	ILLUMINA	4	MW_FC_08	MW_FC_08-lib2-4	data/fastqs/lib2/MW_FC_08_1.fq.gz	data/fastqs/lib2/MW_FC_08_2.fq.gz	1778058.781	1733803.908
s0389	1	lib2	22HM5LLT4	ILLUMINA	4	MW_FC_09	MW_FC_09-lib2-4	data/fastqs/lib2/MW_FC_09_1.fq.gz	data/fastqs/lib2/MW_FC_09_2.fq.gz	1124920.469	1105383.068
s0390	1	lib3	22HVG3LT4	ILLUMINA	7	MW_FC_10	MW_FC_10-lib3-7	data/fastqs/lib3/MW_FC_10_1.fq.gz	data/fastqs/lib3/MW_FC_10_2.fq.gz	1235920.329	1217020.8
s0391	1	lib3	22HVG3LT4	ILLUMINA	7	MW_FC_11	MW_FC_11-lib3-7	data/fastqs/lib3/MW_FC_11_1.fq.gz	data/fastqs/lib3/MW_FC_11_2.fq.gz	1317814.996	1280727.793
s0392	1	lib3	22HVG3LT4	ILLUMINA	7	MW_FC_12	MW_FC_12-lib3-7	data/fastqs/lib3/MW_FC_12_1.fq.gz	data/fastqs/lib3/MW_FC_12_2.fq.gz	1334846.075	1313254.235
s0393	1	lib3	22HVG3LT4	ILLUMINA	7	MW_FC_13	MW_FC_13-lib3-7	data/fastqs/lib3/MW_FC_13_1.fq.gz	data/fastqs/lib3/MW_FC_13_2.fq.gz	1703387.772	1677694.453
s0394	1	lib3	22HVG3LT4	ILLUMINA	7	MW_FC_14	MW_FC_14-lib3-7	data/fastqs/lib3/MW_FC_14_1.fq.gz	data/fastqs/lib3/MW_FC_14_2.fq.gz	1281971.131	1242465.123
s0395	1	lib3	22HVG3LT4	ILLUMINA	7	MW_FC_15	MW_FC_15-lib3-7	data/fastqs/lib3/MW_FC_15_1.fq.gz	data/fastqs/lib3/MW_FC_15_2.fq.gz	1442590.15	1413755.433
s0396	1	lib2	22HM5LLT4	ILLUMINA	4	MW_Kale_2023_01	MW_Kale_2023_01-lib2-4	data/fastqs/lib2/MW_Kale_2023_01_1.fq.gz	data/fastqs/lib2/MW_Kale_2023_01_2.fq.gz	1929150.744	1929148.567
s0397	1	lib2	22HM5LLT4	ILLUMINA	4	MW_Kale_2023_03	MW_Kale_2023_03-lib2-4	data/fastqs/lib2/MW_Kale_2023_03_1.fq.gz	data/fastqs/lib2/MW_Kale_2023_03_2.fq.gz	1441281.061	1444533.423
s0398	1	lib3	22HVG3LT4	ILLUMINA	7	MW_Kale_2023_04	MW_Kale_2023_04-lib3-7	data/fastqs/lib3/MW_Kale_2023_04_1.fq.gz	data/fastqs/lib3/MW_Kale_2023_04_2.fq.gz	1829402.48	1809691.266
s0399	1	lib2	22HM5LLT4	ILLUMINA	4	MW_LA_2024_01	MW_LA_2024_01-lib2-4	data/fastqs/lib2/MW_LA_2024_01_1.fq.gz	data/fastqs/lib2/MW_LA_2024_01_2.fq.gz	1511192.118	1494002.845
s0400	1	lib2	22HM5LLT4	ILLUMINA	4	MW_LA_2024_02	MW_LA_2024_02-lib2-4	data/fastqs/lib2/MW_LA_2024_02_1.fq.gz	data/fastqs/lib2/MW_LA_2024_02_2.fq.gz	1438284.442	1420079.593
s0401	1	lib3	22HVG3LT4	ILLUMINA	7	MW_LA_2024_03	MW_LA_2024_03-lib3-7	data/fastqs/lib3/MW_LA_2024_03_1.fq.gz	data/fastqs/lib3/MW_LA_2024_03_2.fq.gz	1839013.583	1778546.173
s0402	1	lib2	22HM5LLT4	ILLUMINA	4	MW_LB_2024_01	MW_LB_2024_01-lib2-4	data/fastqs/lib2/MW_LB_2024_01_1.fq.gz	data/fastqs/lib2/MW_LB_2024_01_2.fq.gz	1275338.28	1260991.026
s0403	1	lib2	22HM5LLT4	ILLUMINA	4	MW_LB_2024_03	MW_LB_2024_03-lib2-4	data/fastqs/lib2/MW_LB_2024_03_1.fq.gz	data/fastqs/lib2/MW_LB_2024_03_2.fq.gz	1513324.229	1520577.266
s0404	1	lib3	22HVG3LT4	ILLUMINA	7	MW_LB_2024_05	MW_LB_2024_05-lib3-7	data/fastqs/lib3/MW_LB_2024_05_1.fq.gz	data/fastqs/lib3/MW_LB_2024_05_2.fq.gz	1573846.913	1578451.505
s0405	1	lib3	22HVG3LT4	ILLUMINA	7	MW_LB_2024_06	MW_LB_2024_06-lib3-7	data/fastqs/lib3/MW_LB_2024_06_1.fq.gz	data/fastqs/lib3/MW_LB_2024_06_2.fq.gz	2015310.537	2016215.426
s0406	1	lib3	22HVG3LT4	ILLUMINA	7	MW_LB_2024_08	MW_LB_2024_08-lib3-7	data/fastqs/lib3/MW_LB_2024_08_1.fq.gz	data/fastqs/lib3/MW_LB_2024_08_2.fq.gz	1844625.548	1832810.371
s0407	1	lib2	22HM5LLT4	ILLUMINA	4	MW_MB_2023_01	MW_MB_2023_01-lib2-4	data/fastqs/lib2/MW_MB_2023_01_1.fq.gz	data/fastqs/lib2/MW_MB_2023_01_2.fq.gz	1481971.828	1474762.595
s0408	1	lib2	22HM5LLT4	ILLUMINA	4	MW_MB_2023_02	MW_MB_2023_02-lib2-4	data/fastqs/lib2/MW_MB_2023_02_1.fq.gz	data/fastqs/lib2/MW_MB_2023_02_2.fq.gz	1430867.924	1421408.601
s0409	1	lib2	22HM5LLT4	ILLUMINA	4	MW_MB_2023_03	MW_MB_2023_03-lib2-4	data/fastqs/lib2/MW_MB_2023_03_1.fq.gz	data/fastqs/lib2/MW_MB_2023_03_2.fq.gz	1241267.83	1253525.408
s0410	1	lib3	22HVG3LT4	ILLUMINA	7	MW_MB_2023_04	MW_MB_2023_04-lib3-7	data/fastqs/lib3/MW_MB_2023_04_1.fq.gz	data/fastqs/lib3/MW_MB_2023_04_2.fq.gz	1001590.111	1002870.856
s0411	1	lib3	22HVG3LT4	ILLUMINA	7	MW_MB_2023_05	MW_MB_2023_05-lib3-7	data/fastqs/lib3/MW_MB_2023_05_1.fq.gz	data/fastqs/lib3/MW_MB_2023_05_2.fq.gz	1491565.703	1471067.754
s0412	1	lib3	22HVG3LT4	ILLUMINA	7	MW_MB_2023_06	MW_MB_2023_06-lib3-7	data/fastqs/lib3/MW_MB_2023_06_1.fq.gz	data/fastqs/lib3/MW_MB_2023_06_2.fq.gz	1704741.944	1656060.536
s0413	1	lib3	22HVG3LT4	ILLUMINA	7	MW_MB_2023_07	MW_MB_2023_07-lib3-7	data/fastqs/lib3/MW_MB_2023_07_1.fq.gz	data/fastqs/lib3/MW_MB_2023_07_2.fq.gz	1942820.424	1914861.253
s0414	1	lib2	22HM5LLT4	ILLUMINA	4	MW_Marin_2024_01	MW_Marin_2024_01-lib2-4	data/fastqs/lib2/MW_Marin_2024_01_1.fq.gz	data/fastqs/lib2/MW_Marin_2024_01_2.fq.gz	1055854.727	1041753.131
s0415	1	lib2	22HM5LLT4	ILLUMINA	4	MW_Marin_2024_02	MW_Marin_2024_02-lib2-4	data/fastqs/lib2/MW_Marin_2024_02_1.fq.gz	data/fastqs/lib2/MW_Marin_2024_02_2.fq.gz	1256367.186	1240915.178
s0416	1	lib3	22HVG3LT4	ILLUMINA	7	MW_Marin_2024_03	MW_Marin_2024_03-lib3-7	data/fastqs/lib3/MW_Marin_2024_03_1.fq.gz	data/fastqs/lib3/MW_Marin_2024_03_2.fq.gz	1721202.843	1689056.634
s0417	1	lib3	22HVG3LT4	ILLUMINA	7	MW_Marin_2024_05	MW_Marin_2024_05-lib3-7	data/fastqs/lib3/MW_Marin_2024_05_1.fq.gz	data/fastqs/lib3/MW_Marin_2024_05_2.fq.gz	1839662.892	1812719.859
s0418	1	lib2	22HM5LLT4	ILLUMINA	4	MW_Mont_2024_01	MW_Mont_2024_01-lib2-4	data/fastqs/lib2/MW_Mont_2024_01_1.fq.gz	data/fastqs/lib2/MW_Mont_2024_01_2.fq.gz	1333030.759	1317515.128
s0419	1	lib3	22HVG3LT4	ILLUMINA	7	MW_Mont_2024_02	MW_Mont_2024_02-lib3-7	data/fastqs/lib3/MW_Mont_2024_02_1.fq.gz	data/fastqs/lib3/MW_Mont_2024_02_2.fq.gz	1149346.351	1139954.724
s0420	1	lib3	22HVG3LT4	ILLUMINA	7	MW_Mont_2024_03	MW_Mont_2024_03-lib3-7	data/fastqs/lib3/MW_Mont_2024_03_1.fq.gz	data/fastqs/lib3/MW_Mont_2024_03_2.fq.gz	1271146.236	1247336.954
s0421	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SB_2023_01	MW_SB_2023_01-lib2-4	data/fastqs/lib2/MW_SB_2023_01_1.fq.gz	data/fastqs/lib2/MW_SB_2023_01_2.fq.gz	1850370.564	1828237.129
s0422	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SB_2024_01	MW_SB_2024_01-lib2-4	data/fastqs/lib2/MW_SB_2024_01_1.fq.gz	data/fastqs/lib2/MW_SB_2024_01_2.fq.gz	1554603.833	1536241.637
s0423	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SB_2024_02	MW_SB_2024_02-lib3-7	data/fastqs/lib3/MW_SB_2024_02_1.fq.gz	data/fastqs/lib3/MW_SB_2024_02_2.fq.gz	1316688.965	1303985.885
s0424	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SC_2024_01	MW_SC_2024_01-lib3-7	data/fastqs/lib3/MW_SC_2024_01_1.fq.gz	data/fastqs/lib3/MW_SC_2024_01_2.fq.gz	1558025.906	1536076.559
s0425	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SC_2024_02	MW_SC_2024_02-lib2-4	data/fastqs/lib2/MW_SC_2024_02_1.fq.gz	data/fastqs/lib2/MW_SC_2024_02_2.fq.gz	1326299.142	1306779.957
s0426	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SC_2024_03	MW_SC_2024_03-lib2-4	data/fastqs/lib2/MW_SC_2024_03_1.fq.gz	data/fastqs/lib2/MW_SC_2024_03_2.fq.gz	1429044.271	1383476.822
s0427	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SC_2024_04	MW_SC_2024_04-lib3-7	data/fastqs/lib3/MW_SC_2024_04_1.fq.gz	data/fastqs/lib3/MW_SC_2024_04_2.fq.gz	946850.477	930202.327
s0428	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SLO_2024_01	MW_SLO_2024_01-lib2-4	data/fastqs/lib2/MW_SLO_2024_01_1.fq.gz	data/fastqs/lib2/MW_SLO_2024_01_2.fq.gz	1413607.738	1391527.213
s0429	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SLO_2024_02	MW_SLO_2024_02-lib3-7	data/fastqs/lib3/MW_SLO_2024_02_1.fq.gz	data/fastqs/lib3/MW_SLO_2024_02_2.fq.gz	1325502.932	1306305.538
s0430	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SLO_2024_03	MW_SLO_2024_03-lib3-7	data/fastqs/lib3/MW_SLO_2024_03_1.fq.gz	data/fastqs/lib3/MW_SLO_2024_03_2.fq.gz	1265477.777	1257337.723
s0431	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SR_2024_01	MW_SR_2024_01-lib3-7	data/fastqs/lib3/MW_SR_2024_01_1.fq.gz	data/fastqs/lib3/MW_SR_2024_01_2.fq.gz	1737019.093	1682763.296
s0432	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SV_2024_01	MW_SV_2024_01-lib2-4	data/fastqs/lib2/MW_SV_2024_01_1.fq.gz	data/fastqs/lib2/MW_SV_2024_01_2.fq.gz	1295713.506	1274110.856
s0433	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SV_2024_02	MW_SV_2024_02-lib2-4	data/fastqs/lib2/MW_SV_2024_02_1.fq.gz	data/fastqs/lib2/MW_SV_2024_02_2.fq.gz	1213074.483	1195103.165
s0434	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SV_2024_03	MW_SV_2024_03-lib3-7	data/fastqs/lib3/MW_SV_2024_03_1.fq.gz	data/fastqs/lib3/MW_SV_2024_03_2.fq.gz	1538275.587	1520624.244
s0435	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SV_2024_04	MW_SV_2024_04-lib3-7	data/fastqs/lib3/MW_SV_2024_04_1.fq.gz	data/fastqs/lib3/MW_SV_2024_04_2.fq.gz	1593484.194	1567820.534
s0436	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SW_2023_01	MW_SW_2023_01-lib2-4	data/fastqs/lib2/MW_SW_2023_01_1.fq.gz	data/fastqs/lib2/MW_SW_2023_01_2.fq.gz	1577661.665	1580988.337
s0437	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SW_2023_02	MW_SW_2023_02-lib2-4	data/fastqs/lib2/MW_SW_2023_02_1.fq.gz	data/fastqs/lib2/MW_SW_2023_02_2.fq.gz	1859867.836	1782360.427
s0438	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SW_2023_03	MW_SW_2023_03-lib2-4	data/fastqs/lib2/MW_SW_2023_03_1.fq.gz	data/fastqs/lib2/MW_SW_2023_03_2.fq.gz	1618199.106	1626123.12
